ref_date,province,Biomass,Combustible fuels,Hydro,Non-renewable combustibles,Nuclear,Solar,Wind
2023-08-01,Newfoundland and Labrador,1943.0,30351.0,3100396.0,28408.0,,0.0,8295.0
2023-08-01,Nova Scotia,36367.0,394951.0,49230.0,358584.0,,252.0,81289.0
2023-08-01,Ontario,96729.0,2525692.0,2700840.0,2428963.0,7213919.0,243310.0,718314.0
2023-08-01,Prince Edward Island,283.0,325.0,0.0,42.0,,56.0,24474.0
2023-08-01,Quebec,119767.0,173175.0,12481841.0,53408.0,0.0,1511.0,534688.0
2023-08-01,Saskatchewan,4023.0,1662933.0,228928.0,1658910.0,,4388.0,116656.0
2023-09-01,Alberta,103508.0,5056895.0,171093.0,4953387.0,,223128.0,751339.0
2023-09-01,British Columbia,259123.0,349282.0,3138080.0,90159.0,,331.0,132336.0
2023-09-01,Manitoba,6661.0,8363.0,2085428.0,1702.0,,128.0,63119.0
2023-09-01,New Brunswick,36246.0,463287.0,320866.0,427041.0,470613.0,195.0,40246.0
2023-09-01,Newfoundland and Labrador,1330.0,30276.0,2952477.0,28946.0,,0.0,10890.0
2023-09-01,Nova Scotia,29494.0,444041.0,56888.0,414547.0,,221.0,81321.0
2023-09-01,Ontario,84169.0,2063137.0,2678472.0,1978968.0,6513872.0,229927.0,576324.0
2023-09-01,Prince Edward Island,205.0,238.0,0.0,33.0,,52.0,24046.0
2023-09-01,Quebec,113721.0,157841.0,12689464.0,44120.0,0.0,1520.0,552154.0
2023-09-01,Saskatchewan,3882.0,1526246.0,236700.0,1522364.0,,4739.0,115585.0
2023-10-01,Alberta,97796.0,5428297.0,126766.0,5330501.0,,129260.0,973740.0
2023-10-01,British Columbia,268884.0,390947.0,3773708.0,122063.0,,262.0,144955.0
2023-10-01,Manitoba,7749.0,9754.0,1763927.0,2005.0,,59.0,67663.0
2023-10-01,New Brunswick,28402.0,502307.0,286466.0,473905.0,486597.0,153.0,53972.0
2023-10-01,Newfoundland and Labrador,1191.0,69733.0,3251796.0,68542.0,,0.0,13790.0
2023-10-01,Nova Scotia,16301.0,343772.0,82913.0,327471.0,,191.0,101085.0
2023-10-01,Ontario,80712.0,1449502.0,2950861.0,1368790.0,6577930.0,139380.0,1231167.0
2023-10-01,Prince Edward Island,326.0,498.0,0.0,172.0,,38.0,36045.0
2023-10-01,Quebec,82098.0,132663.0,12669095.0,50565.0,0.0,711.0,865714.0
2023-10-01,Saskatchewan,4396.0,1623161.0,167437.0,1618765.0,,3116.0,175684.0
2023-11-01,Alberta,144921.0,5546969.0,127211.0,5402048.0,,92217.0,1319223.0
2023-11-01,British Columbia,396030.0,542140.0,4446185.0,146110.0,,180.0,200651.0
2023-11-01,Manitoba,7539.0,9933.0,1864537.0,2394.0,,49.0,98440.0
2023-11-01,New Brunswick,43903.0,597990.0,284403.0,554087.0,397419.0,133.0,69556.0
2023-11-01,Newfoundland and Labrador,141.0,111395.0,4506501.0,111254.0,,0.0,14449.0
2023-11-01,Nova Scotia,11908.0,517527.0,66511.0,505619.0,,130.0,131949.0
2023-11-01,Ontario,105582.0,2272571.0,3098484.0,2166989.0,6484620.0,101799.0,1557803.0
2023-11-01,Prince Edward Island,353.0,497.0,0.0,144.0,,25.0,55115.0
2023-11-01,Quebec,73204.0,125631.0,14998403.0,52427.0,0.0,536.0,1011432.0
2023-11-01,Saskatchewan,3786.0,1688812.0,173281.0,1685026.0,,3019.0,204609.0
2023-12-01,Alberta,119193.0,5448853.0,107509.0,5329660.0,,67344.0,1486027.0
2023-12-01,British Columbia,402512.0,538423.0,4140354.0,135911.0,,179.0,242834.0
2023-12-01,Manitoba,8253.0,10485.0,2354139.0,2232.0,,46.0,89900.0
2023-12-01,New Brunswick,47396.0,759758.0,381979.0,712362.0,492379.0,101.0,73534.0
2023-12-01,Newfoundland and Labrador,295.0,136764.0,4743390.0,136469.0,,0.0,16254.0
2023-12-01,Nova Scotia,21546.0,561153.0,114867.0,539607.0,,96.0,151336.0
2023-12-01,Ontario,208334.0,2617497.0,3511177.0,2409163.0,7047690.0,71454.0,1148257.0
2023-12-01,Prince Edward Island,360.0,558.0,0.0,198.0,,15.0,59981.0
2023-12-01,Quebec,132451.0,193904.0,16481973.0,61453.0,0.0,302.0,1022219.0
2023-12-01,Saskatchewan,4248.0,1829832.0,153169.0,1825584.0,,2283.0,235516.0
2024-01-01,Alberta,158879.0,6373021.0,160296.0,6214142.0,,90009.0,1080596.0
2024-01-01,British Columbia,369451.0,550779.0,5553803.0,181328.0,,108.0,137862.0
2024-01-01,Manitoba,10272.0,13457.0,2555981.0,3185.0,,123.0,81100.0
2024-01-01,New Brunswick,42500.0,594277.0,217515.0,551777.0,492013.0,125.0,71088.0
2024-01-01,Newfoundland and Labrador,0.0,138904.0,4939785.0,138904.0,,0.0,19578.0
2024-01-01,Nova Scotia,20580.0,795236.0,112801.0,774656.0,,119.0,138309.0
2024-01-01,Ontario,156055.0,3032459.0,3641661.0,2876404.0,7379460.0,56439.0,1383204.0
2024-01-01,Prince Edward Island,269.0,712.0,0.0,443.0,,253.0,60949.0
2024-01-01,Quebec,127979.0,284538.0,19253076.0,156559.0,0.0,409.0,1109064.0
2024-01-01,Saskatchewan,4771.0,2028844.0,166943.0,2024073.0,,1970.0,202007.0
2024-02-01,Alberta,140736.0,5150959.0,102605.0,5010223.0,,166180.0,1016363.0
2024-02-01,British Columbia,349183.0,458410.0,3754447.0,109227.0,,131.0,152525.0
2024-02-01,Manitoba,7777.0,10471.0,2366302.0,2694.0,,186.0,68121.0
2024-02-01,New Brunswick,46594.0,498468.0,133422.0,451874.0,460019.0,155.0,73496.0
2024-02-01,Newfoundland and Labrador,0.0,135031.0,4440624.0,135031.0,,0.0,19425.0
2024-02-01,Nova Scotia,31871.0,663872.0,83348.0,632001.0,,153.0,144617.0
2024-02-01,Ontario,163916.0,2574717.0,3190589.0,2410801.0,6345490.0,177776.0,1303057.0
2024-02-01,Prince Edward Island,246.0,530.0,0.0,284.0,,69.0,55479.0
2024-02-01,Quebec,104036.0,161021.0,16506152.0,56985.0,0.0,1055.0,1103124.0
2024-02-01,Saskatchewan,4791.0,1777434.0,152459.0,1772643.0,,3573.0,165196.0
2024-03-01,Alberta,122973.0,5107793.0,87617.0,4984820.0,,226825.0,956545.0
2024-03-01,British Columbia,339914.0,453465.0,3831401.0,113551.0,,310.0,175801.0
2024-03-01,Manitoba,7808.0,10558.0,2167378.0,2750.0,,225.0,88267.0
2024-03-01,New Brunswick,50652.0,391614.0,375176.0,340962.0,492730.0,164.0,100999.0
2024-03-01,Newfoundland and Labrador,1633.0,135848.0,4789981.0,134215.0,,0.0,16611.0
2024-03-01,Nova Scotia,30282.0,520658.0,107580.0,490376.0,,187.0,170785.0
2024-03-01,Ontario,105472.0,2191647.0,3383163.0,2086175.0,5914370.0,200116.0,1559617.0
2024-03-01,Prince Edward Island,289.0,409.0,0.0,120.0,,466.0,55160.0
2024-03-01,Quebec,121959.0,179414.0,14642958.0,57455.0,0.0,1253.0,1131684.0
2024-03-01,Saskatchewan,5210.0,1973020.0,112021.0,1967810.0,,5458.0,168396.0
2024-04-01,Alberta,85382.0,4197190.0,102639.0,4111808.0,,284219.0,1299847.0
2024-04-01,British Columbia,344167.0,418269.0,3281996.0,74102.0,,388.0,140359.0
2024-04-01,Manitoba,8680.0,11291.0,1773538.0,2611.0,,144.0,87356.0
2024-04-01,New Brunswick,43992.0,463430.0,515240.0,419438.0,81931.0,256.0,106223.0
2024-04-01,Newfoundland and Labrador,1.0,104006.0,4129417.0,104005.0,,0.0,18900.0
2024-04-01,Nova Scotia,27297.0,490856.0,129497.0,463559.0,,289.0,144964.0
2024-04-01,Ontario,30385.0,1684840.0,3444168.0,1654455.0,5120030.0,220637.0,1538143.0
2024-04-01,Prince Edward Island,237.0,350.0,0.0,113.0,,3290.0,46035.0
2024-04-01,Quebec,111722.0,172902.0,12360190.0,61180.0,0.0,1496.0,1157822.0
2024-04-01,Saskatchewan,5811.0,1579022.0,241097.0,1573211.0,,6261.0,186165.0
2024-05-01,Alberta,80061.0,4471857.0,138806.0,4391796.0,,298676.0,1010453.0
2024-05-01,British Columbia,307095.0,404954.0,3555040.0,97859.0,,412.0,150983.0
2024-05-01,Manitoba,6405.0,8162.0,1912645.0,1757.0,,133.0,76638.0
2024-05-01,New Brunswick,48609.0,568403.0,267614.0,519794.0,0.0,268.0,68523.0
2024-05-01,Newfoundland and Labrador,1.0,69935.0,3118776.0,69934.0,,0.0,10500.0
2024-05-01,Nova Scotia,27557.0,441024.0,89563.0,413467.0,,300.0,97190.0
2024-05-01,Ontario,28323.0,2136845.0,3884298.0,2108522.0,5339880.0,282440.0,961463.0
2024-05-01,Prince Edward Island,316.0,351.0,0.0,35.0,,3246.0,33705.0
2024-05-01,Quebec,129424.0,189453.0,11926840.0,60029.0,0.0,1736.0,737031.0
2024-05-01,Saskatchewan,6036.0,1544752.0,228954.0,1538716.0,,6108.0,155836.0
2024-06-01,Alberta,74000.0,4300323.0,163183.0,4226323.0,,351059.0,907838.0
2024-06-01,British Columbia,245347.0,310502.0,3706237.0,65155.0,,512.0,111034.0
2024-06-01,Manitoba,5284.0,7196.0,2543766.0,1912.0,,204.0,76838.0
2024-06-01,New Brunswick,47927.0,452864.0,194493.0,404937.0,0.0,266.0,68186.0
2024-06-01,Newfoundland and Labrador,0.0,28566.0,2469662.0,28566.0,,0.0,13100.0
2024-06-01,Nova Scotia,17545.0,306344.0,44850.0,288799.0,,293.0,108754.0
2024-06-01,Ontario,59746.0,1960533.0,3213224.0,1900787.0,6752500.0,260301.0,968542.0
2024-06-01,Prince Edward Island,280.0,303.0,0.0,23.0,,4050.0,29210.0
2024-06-01,Quebec,131739.0,191515.0,13426126.0,59776.0,0.0,1687.0,667321.0
2024-06-01,Saskatchewan,5269.0,1431704.0,252623.0,1426435.0,,4484.0,180203.0
2024-07-01,Alberta,88306.0,5868798.0,244628.0,5780492.0,,405346.0,815473.0
2024-07-01,British Columbia,325880.0,559195.0,4515454.0,233315.0,,575.0,144634.0
2024-07-01,Manitoba,5738.0,7486.0,2892447.0,1748.0,,224.0,43307.0
2024-07-01,New Brunswick,50585.0,462077.0,240402.0,411492.0,0.0,285.0,63742.0
2024-07-01,Newfoundland and Labrador,0.0,28888.0,2705617.0,28888.0,,0.0,8500.0
2024-07-01,Nova Scotia,19704.0,475011.0,33520.0,455307.0,,320.0,90888.0
2024-07-01,Ontario,89497.0,3189172.0,3341912.0,3099675.0,7526970.0,278958.0,501651.0
2024-07-01,Prince Edward Island,291.0,327.0,0.0,36.0,,4937.0,25238.0
2024-07-01,Quebec,144406.0,212447.0,14506182.0,68041.0,0.0,1818.0,615768.0
2024-07-01,Saskatchewan,3858.0,1607560.0,243360.0,1603702.0,,7372.0,96248.0
2024-08-01,Alberta,148086.0,5368542.0,180732.0,5220456.0,,326283.0,837537.0
2024-08-01,British Columbia,375523.0,611791.0,4200523.0,236268.0,,431.0,115188.0
2024-08-01,Manitoba,5176.0,6924.0,2867311.0,1748.0,,199.0,60703.0
2024-08-01,New Brunswick,49308.0,420944.0,158850.0,371636.0,0.0,288.0,56070.0
2024-08-01,Newfoundland and Labrador,0.0,32923.0,2662234.0,32923.0,,0.0,12400.0
2024-08-01,Nova Scotia,39285.0,626043.0,30360.0,586758.0,,318.0,87909.0
2024-08-01,Ontario,110636.0,3080286.0,2917580.0,2969650.0,7373619.0,242659.0,615981.0
2024-08-01,Prince Edward Island,316.0,368.0,0.0,52.0,,5290.0,26373.0
2024-08-01,Quebec,139698.0,198716.0,13077212.0,59018.0,0.0,1192.0,648774.0
2024-08-01,Saskatchewan,5891.0,1685160.0,188789.0,1679269.0,,6860.0,116535.0
2024-09-01,Alberta,113877.0,5208410.0,179921.0,5094533.0,,287778.0,1004061.0
2024-09-01,British Columbia,270573.0,406329.0,4213115.0,135756.0,,204.0,153946.0
2024-09-01,Manitoba,5746.0,7566.0,2615677.0,1820.0,,178.0,79617.0
2024-09-01,New Brunswick,48323.0,417865.0,83182.0,369542.0,0.0,305.0,64920.0
2024-09-01,Newfoundland and Labrador,0.0,40318.0,2106756.0,40318.0,,0.0,9500.0
2024-09-01,Nova Scotia,41077.0,500493.0,18376.0,459416.0,,254.0,105022.0
2024-09-01,Ontario,85084.0,2448485.0,2668619.0,2363401.0,7151170.0,230645.0,720129.0
2024-09-01,Prince Edward Island,246.0,333.0,0.0,87.0,,4368.0,27947.0
2024-09-01,Quebec,139301.0,199272.0,11882509.0,59971.0,0.0,1571.0,728920.0
2024-09-01,Saskatchewan,5322.0,1467390.0,186035.0,1462068.0,,5288.0,180084.0
2024-10-01,Alberta,144357.0,5384902.0,165857.0,5240545.0,,209753.0,1390477.0
2024-10-01,British Columbia,292917.0,414762.0,4664000.0,121845.0,,152.0,170133.0
2024-10-01,Manitoba,6620.0,8790.0,2641974.0,2170.0,,35.0,87478.0
2024-10-01,New Brunswick,54049.0,522738.0,102113.0,468689.0,0.0,188.0,105724.0
2024-10-01,Newfoundland and Labrador,0.0,130121.0,1986377.0,130121.0,,0.0,14900.0
2024-10-01,Nova Scotia,26126.0,498720.0,16211.0,472594.0,,220.0,149359.0
2024-10-01,Ontario,130601.0,1981504.0,2783830.0,1850903.0,6604640.0,197402.0,1283077.0
2024-10-01,Prince Edward Island,391.0,471.0,0.0,80.0,,3293.0,50256.0
2024-10-01,Quebec,117770.0,162656.0,12382792.0,44886.0,0.0,1359.0,1102273.0
2024-10-01,Saskatchewan,5393.0,1518046.0,163864.0,1512653.0,,4563.0,195232.0
2024-11-01,Alberta,150031.0,5575340.0,164866.0,5425309.0,,74788.0,1087054.0
2024-11-01,British Columbia,328927.0,447877.0,4872879.0,118950.0,,96.0,145787.0
2024-11-01,Manitoba,4817.0,6824.0,2471235.0,2007.0,,16.0,74793.0
2024-11-01,New Brunswick,43170.0,568082.0,99795.0,524912.0,0.0,77.0,114562.0
2024-11-01,Newfoundland and Labrador,0.0,129271.0,2984627.0,129271.0,,0.0,14700.0
2024-11-01,Nova Scotia,39346.0,503894.0,21766.0,464548.0,,84.0,192021.0
2024-11-01,Ontario,194812.0,1853430.0,3377882.0,1658618.0,6642960.0,104691.0,1507050.0
2024-11-01,Prince Edward Island,388.0,476.0,0.0,88.0,,1265.0,64871.0
2024-11-01,Quebec,112588.0,159468.0,13719842.0,46880.0,0.0,663.0,1004719.0
2024-11-01,Saskatchewan,5925.0,1684334.0,202384.0,1678409.0,,2101.0,234331.0
2024-12-01,Alberta,156138.0,6125779.0,135118.0,5969641.0,,71198.0,1424950.0
2024-12-01,British Columbia,346448.0,498442.0,5580955.0,151994.0,,73.0,177662.0
2024-12-01,Manitoba,7379.0,9847.0,2614403.0,2468.0,,71.0,84146.0
2024-12-01,New Brunswick,63225.0,708115.0,241465.0,644890.0,239818.0,198.0,89495.0
2024-12-01,Newfoundland and Labrador,0.0,146068.0,4736604.0,146068.0,,0.0,15700.0
2024-12-01,Nova Scotia,32449.0,680566.0,40173.0,648117.0,,207.0,167617.0
2024-12-01,Ontario,197185.0,2669350.0,3435719.0,2472165.0,7817550.0,72732.0,1519848.0
2024-12-01,Prince Edward Island,368.0,870.0,0.0,502.0,,1546.0,56469.0
2024-12-01,Quebec,164322.0,218627.0,18480484.0,54305.0,0.0,351.0,1006117.0
2024-12-01,Saskatchewan,5927.0,1800442.0,268367.0,1794515.0,,1853.0,263242.0
2025-01-01,Alberta,160948.0,6006210.0,136020.0,5845262.0,,107023.0,1636689.0
2025-01-01,British Columbia,375564.0,516289.0,5813152.0,140725.0,,138.0,195196.0
2025-01-01,Manitoba,7620.0,10253.0,3061252.0,2633.0,,133.0,103706.0
2025-01-01,New Brunswick,57289.0,763530.0,207672.0,706241.0,492318.0,215.0,93208.0
2025-01-01,Newfoundland and Labrador,0.0,146831.0,4670397.0,146831.0,,0.0,18400.0
2025-01-01,Nova Scotia,33520.0,843527.0,97622.0,810007.0,,76.0,169195.0
2025-01-01,Ontario,202765.0,3472457.0,3469444.0,3269692.0,7300810.0,107368.0,1874301.0
2025-01-01,Prince Edward Island,327.0,884.0,0.0,557.0,,2388.0,63821.0
2025-01-01,Quebec,142506.0,198796.0,21562344.0,56290.0,0.0,507.0,1097254.0
2025-01-01,Saskatchewan,5663.0,1718282.0,304649.0,1712619.0,,2742.0,309472.0
2025-02-01,Alberta,154545.0,5534548.0,148517.0,5380003.0,,165694.0,1140290.0
2025-02-01,British Columbia,341979.0,540911.0,5253668.0,198932.0,,177.0,127901.0
2025-02-01,Manitoba,7774.0,10232.0,2706178.0,2458.0,,190.0,77872.0
2025-02-01,New Brunswick,48759.0,704857.0,98284.0,656098.0,448036.0,14.0,108776.0
2025-02-01,Newfoundland and Labrador,0.0,165462.0,4243990.0,165462.0,,0.0,19600.0
2025-02-01,Nova Scotia,25945.0,766234.0,81582.0,740289.0,,177.0,149735.0
2025-02-01,Ontario,140938.0,3903674.0,3168510.0,3762736.0,5698150.0,86286.0,1262298.0
2025-02-01,Prince Edward Island,282.0,1266.0,0.0,984.0,,3630.0,62871.0
2025-02-01,Quebec,117395.0,174515.0,18895684.0,57120.0,0.0,719.0,1156432.0
2025-02-01,Saskatchewan,4578.0,1604302.0,273253.0,1599724.0,,3966.0,273088.0
2025-03-01,Alberta,154956.0,5805273.0,110582.0,5650317.0,,266447.0,1202630.0
2025-03-01,British Columbia,310452.0,483357.0,4416380.0,172905.0,,507.0,144957.0
2025-03-01,Manitoba,7666.0,10421.0,2742633.0,2755.0,,241.0,79680.0
2025-03-01,New Brunswick,43798.0,468057.0,343308.0,424259.0,359258.0,180.0,110571.0
2025-03-01,Newfoundland and Labrador,0.0,183081.0,3216299.0,183081.0,,0.0,17700.0
2025-03-01,Nova Scotia,39563.0,580383.0,74392.0,540820.0,,256.0,173518.0
2025-03-01,Ontario,76909.0,1871733.0,3545805.0,1794824.0,6645850.0,206921.0,1865279.0
2025-03-01,Prince Edward Island,382.0,660.0,0.0,278.0,,4859.0,61400.0
2025-03-01,Quebec,125940.0,179161.0,17874023.0,53221.0,0.0,300.0,1244412.0
2025-03-01,Saskatchewan,5849.0,1660762.0,230496.0,1654913.0,,5964.0,222623.0
2025-04-01,Alberta,110621.0,4896914.0,121538.0,4786293.0,,380349.0,1271033.0
2025-04-01,British Columbia,367556.0,520943.0,3813789.0,153387.0,,843.0,160854.0
2025-04-01,Manitoba,7890.0,10316.0,2474581.0,2426.0,,209.0,90821.0
2025-04-01,New Brunswick,54186.0,265839.0,465652.0,211653.0,508743.0,42.0,106150.0
2025-04-01,Newfoundland and Labrador,0.0,109940.0,2625097.0,109940.0,,0.0,16400.0
2025-04-01,Nova Scotia,39412.0,487300.0,113668.0,447888.0,,310.0,156954.0
2025-04-01,Ontario,45010.0,1377217.0,3658558.0,1332207.0,6592140.0,240171.0,1366322.0
2025-04-01,Prince Edward Island,412.0,598.0,0.0,186.0,,4531.0,51162.0
2025-04-01,Quebec,115519.0,166050.0,13559146.0,50531.0,0.0,1326.0,1137707.0
2025-04-01,Saskatchewan,4477.0,1451120.0,268066.0,1446643.0,,3926.0,214763.0
2025-05-01,Alberta,159230.0,4752013.0,195844.0,4592783.0,,455521.0,1243954.0
2025-05-01,British Columbia,282698.0,416772.0,4057364.0,134074.0,,859.0,157698.0
2025-05-01,Manitoba,219.0,1589.0,2395602.0,1370.0,,254.0,86565.0
2025-05-01,New Brunswick,49536.0,193586.0,487249.0,144050.0,524695.0,210.0,94849.0
2025-05-01,Newfoundland and Labrador,0.0,45636.0,2932839.0,45636.0,,0.0,13700.0
2025-05-01,Nova Scotia,31054.0,282417.0,96093.0,251363.0,,356.0,131370.0
2025-05-01,Ontario,76488.0,1131067.0,4017867.0,1054579.0,7026980.0,245973.0,1099356.0
2025-05-01,Prince Edward Island,338.0,557.0,0.0,219.0,,5031.0,47656.0
2025-05-01,Quebec,85475.0,135518.0,11245482.0,50043.0,0.0,1432.0,887693.0
2025-05-01,Saskatchewan,5522.0,1434935.0,211111.0,1429413.0,,5149.0,237618.0
2025-06-01,Alberta,120887.0,4926360.0,246492.0,4805473.0,,468834.0,1027894.0
2025-06-01,British Columbia,209097.0,311780.0,4088512.0,102683.0,,1081.0,130999.0
2025-06-01,Manitoba,0.0,1154.0,1989247.0,1154.0,,202.0,62256.0
2025-06-01,New Brunswick,65827.0,227396.0,268729.0,161569.0,505649.0,228.0,88236.0
2025-06-01,Newfoundland and Labrador,0.0,33431.0,2439383.0,33431.0,,0.0,13900.0
2025-06-01,Nova Scotia,13482.0,306047.0,53861.0,292565.0,,408.0,123801.0
2025-06-01,Ontario,81779.0,2489194.0,3633960.0,2407415.0,6801170.0,273243.0,974611.0
2025-06-01,Prince Edward Island,275.0,447.0,0.0,172.0,,6170.0,33607.0
2025-06-01,Quebec,97934.0,141577.0,11560662.0,43643.0,0.0,1649.0,785035.0
2025-06-01,Saskatchewan,5135.0,1406828.0,198924.0,1401693.0,,4111.0,232706.0
2025-07-01,Alberta,150560.0,5633375.0,280591.0,5482815.0,,436510.0,885039.0
2025-07-01,British Columbia,259525.0,409902.0,4662037.0,150377.0,,2276.0,110666.0
2025-07-01,Manitoba,4434.0,5902.0,1621754.0,1468.0,,214.0,39144.0
2025-07-01,New Brunswick,70166.0,436398.0,249998.0,366232.0,207330.0,207.0,74957.0
2025-07-01,Newfoundland and Labrador,0.0,36589.0,2524899.0,36589.0,,0.0,12500.0
2025-07-01,Nova Scotia,17495.0,465436.0,20943.0,447941.0,,384.0,101823.0
2025-07-01,Ontario,141244.0,4050197.0,3746644.0,3908953.0,6767580.0,284800.0,577772.0
2025-07-01,Prince Edward Island,304.0,458.0,0.0,154.0,,5193.0,33322.0
2025-07-01,Quebec,118862.0,161299.0,13194246.0,42437.0,0.0,1656.0,698254.0
2025-07-01,Saskatchewan,6036.0,1722709.0,220586.0,1716673.0,,4850.0,169889.0
2025-08-01,Alberta,148251.0,5553340.0,258064.0,5405089.0,,451832.0,879076.0
2025-08-01,British Columbia,255638.0,402858.0,5239011.0,147220.0,,2311.0,99006.0
2025-08-01,Manitoba,1805.0,3085.0,1448319.0,1280.0,,180.0,55270.0
2025-08-01,New Brunswick,68876.0,548612.0,76792.0,479736.0,0.0,266.0,63118.0
2025-08-01,Newfoundland and Labrador,0.0,37845.0,2154493.0,37845.0,,0.0,8000.0
2025-08-01,Nova Scotia,38302.0,510056.0,7771.0,471754.0,,366.0,102833.0
2025-08-01,Ontario,107271.0,3658700.0,2919143.0,3551429.0,6927950.0,260054.0,652700.0
2025-08-01,Prince Edward Island,365.0,416.0,0.0,51.0,,6167.0,27598.0
2025-08-01,Quebec,113973.0,155651.0,12154799.0,41678.0,0.0,1589.0,600760.0
2025-08-01,Saskatchewan,5801.0,1754814.0,259907.0,1749013.0,,4664.0,135918.0
2025-09-01,Alberta,133219.0,5401550.0,200248.0,5268331.0,,356452.0,990430.0
2025-09-01,British Columbia,283412.0,420811.0,5078192.0,137399.0,,4147.0,123854.0
2025-09-01,Manitoba,0.0,878.0,1392552.0,878.0,,172.0,53165.0
2025-09-01,New Brunswick,61321.0,468648.0,57161.0,407327.0,0.0,230.0,66766.0
2025-09-01,Newfoundland and Labrador,0.0,55634.0,1721095.0,55634.0,,0.0,10500.0
2025-09-01,Nova Scotia,21522.0,518527.0,4957.0,497005.0,,926.0,84443.0
2025-09-01,Ontario,87563.0,3050059.0,2446156.0,2962496.0,6377940.0,239056.0,528407.0
2025-09-01,Prince Edward Island,121.0,146.0,0.0,25.0,,4400.0,35930.0
2025-09-01,Quebec,109713.0,150270.0,11703581.0,40557.0,0.0,1502.0,789563.0
2025-09-01,Saskatchewan,5160.0,1540191.0,220948.0,1535031.0,,3506.0,179292.0
2025-10-01,Alberta,141114.0,5398374.0,136048.0,5257260.0,,255098.0,1582960.0
2025-10-01,British Columbia,272194.0,414332.0,4648943.0,142138.0,,1850.0,186759.0
2025-10-01,Manitoba,2144.0,3632.0,1570957.0,1488.0,,127.0,86293.0
2025-10-01,New Brunswick,59004.0,514022.0,39892.0,455018.0,0.0,158.0,93526.0
2025-10-01,Newfoundland and Labrador,0.0,135396.0,1759653.0,135396.0,,0.0,12400.0
2025-10-01,Nova Scotia,23800.0,518870.0,4324.0,495070.0,,915.0,148899.0
2025-10-01,Ontario,77668.0,3223547.0,2442736.0,3145879.0,5825080.0,198922.0,1171608.0
2025-10-01,Prince Edward Island,324.0,372.0,0.0,48.0,,3490.0,42896.0
2025-10-01,Quebec,111429.0,150519.0,12544548.0,39090.0,0.0,775.0,917896.0
2025-10-01,Saskatchewan,5169.0,1589429.0,203625.0,1584260.0,,3579.0,246851.0
2025-11-01,Alberta,126903.0,5647607.0,119439.0,5520704.0,,117235.0,1459521.0
2025-11-01,British Columbia,318063.0,489020.0,4692553.0,170957.0,,1074.0,187649.0
2025-11-01,Manitoba,3713.0,6074.0,1813398.0,2361.0,,106.0,85631.0
2025-11-01,New Brunswick,59908.0,543655.0,142004.0,483747.0,0.0,120.0,123554.0
2025-11-01,Newfoundland and Labrador,1846.0,159234.0,3153745.0,157388.0,,0.0,17300.0
2025-11-01,Nova Scotia,31162.0,591250.0,12323.0,560088.0,,1405.0,165304.0
2025-11-01,Ontario,184596.0,3204333.0,2744415.0,3019737.0,5598240.0,80988.0,1597554.0
2025-11-01,Prince Edward Island,524.0,647.0,0.0,123.0,,1690.0,54571.0
2025-11-01,Quebec,94185.0,142100.0,14776499.0,47915.0,0.0,299.0,1166667.0
2025-11-01,Saskatchewan,6153.0,1706568.0,206182.0,1700415.0,,2339.0,229527.0
2025-12-01,Alberta,142353.0,6270228.0,127967.0,6127875.0,,74215.0,1630323.0
2025-12-01,British Columbia,388689.0,577198.0,5505125.0,188509.0,,909.0,123153.0
2025-12-01,Manitoba,3631.0,6398.0,2202506.0,2767.0,,92.0,90905.0
2025-12-01,New Brunswick,72056.0,787329.0,118700.0,715273.0,249994.0,63.0,138689.0
2025-12-01,Newfoundland and Labrador,0.0,141318.0,4487318.0,141318.0,,0.0,20600.0
2025-12-01,Nova Scotia,39515.0,823997.0,49734.0,784482.0,,284.0,197185.0
2025-12-01,Ontario,140199.0,4186118.0,2999989.0,4045919.0,6714250.0,58818.0,1724945.0
2025-12-01,Prince Edward Island,590.0,761.0,0.0,171.0,,1135.0,63246.0
2025-12-01,Quebec,143769.0,203578.0,18227631.0,59809.0,0.0,325.0,1317829.0
2025-12-01,Saskatchewan,4329.0,1971546.0,230378.0,1967217.0,,1898.0,275051.0
