ref_date,province,generation_type,technology,value,vector_id,coordinate,scalar_factor_code,decimals,symbol_code,status_code,security_level_code,release_time,frequency_code,series_title,member_uom_code
2016-10-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6062428.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2016-11-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6103761.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2016-12-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6823838.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-01-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6878493.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-02-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6201556.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-03-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6453281.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-04-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5606919.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-05-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5673695.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-06-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5367039.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-07-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6408119.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-08-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6480330.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-09-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5769172.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-10-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5935010.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-11-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6765439.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2017-12-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,7060838.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-01-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6526469.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-02-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5777573.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-03-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6317675.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-04-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5334406.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-05-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5323682.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-06-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5101974.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-07-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6289361.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-08-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6518944.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-09-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6201412.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-10-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6207969.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-11-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6498795.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2018-12-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6860138.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-01-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6768632.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-05-06T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-02-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6808503.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-06-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-03-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6951536.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-07-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-04-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5858124.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-08-06T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-05-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5622565.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-09-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-06-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5464556.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-10-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-07-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6161884.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-11-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-08-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5966368.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2019-12-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-09-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5956221.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-01-07T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-10-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6335438.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-02-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-11-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6369992.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-03-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2019-12-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6657620.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-04-09T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-01-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6407865.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-05-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-02-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5988859.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-06-03T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-03-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6063848.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-07-03T08:35,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-04-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5437114.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-08-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-05-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,4636730.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-09-04T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-06-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,4985448.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-10-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-07-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5057221.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-11-09T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-08-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5522706.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2020-12-07T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-09-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5569188.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-01-08T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-10-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5818587.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-11-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6017432.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2020-12-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,6165806.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-04-07T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-01-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5471402.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-05-06T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-02-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5431536.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-06-08T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-03-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5186230.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-07-07T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-04-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,4727804.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-08-05T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-05-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5014675.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-09-07T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-06-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5444537.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-10-08T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
2021-07-01,Alberta,Total electricity production from combustible fuels,Combustible fuels,5490628.0,1059484859,10.1.11.0.0.0.0.0.0.0,0,0,0,0,0,2021-11-08T08:30,6,Alberta;Total all classes of electricity producer;Total electricity production from combustible fuels,210
